,id,name,bic,transaction_total_days,countries,logo
30,BETHMANN_DELBDE33,Bethmann Bank,DELBDE33,90,['DE'],https://cdn.nordigen.com/ais/BETHMANN_DELBDE33.png
31,BOPFINGER_BANK_SECHTA_RIES_GENODES1BPF,Bopfinger Bank Sechta-Ries,GENODES1BPF,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
32,BORDESHOLMER_SPARKASSE_AG_NOLADE21BOR,Bordesholmer Sparkasse AG,NOLADE21BOR,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
33,BRANDENBURGER_BANK_VOLKSBANK_RAIFFEISENBANK_GENODEF1BRB,Brandenburger Bank Volksbank-Raiffeisenbank,GENODEF1BRB,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
34,BREMER_LB_BRLADE22XXX,Bremer LB,BRLADE22XXX,360,['DE'],https://cdn.nordigen.com/ais/BREMER_LB_BRLADE22XXX.png
35,BREMISCHE_VOLKSBANK_GENODEF1HB1,Bremische Volksbank,GENODEF1HB1,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
36,BRUHLER_BANK_GENODED1BRL,Brühler Bank,GENODED1BRL,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
37,BTV_BTVAAT22,BTV Bank,BTVAAT22,90,"['DE', 'AT']",https://cdn.nordigen.com/ais/BTV_BTVAAT22.png
38,BTV_BANK_FUR_TIROL_UND_VORARLBERG_ZWEIGNIEDERLASSUNG_DEUTSCHLAND_BTVADE61XXX,BTV Bank für Tirol und Vorarlberg Zweigniederlassung Deutschland,BTVADE61XXX,400,['DE'],https://cdn.nordigen.com/ais/BTV_BANK_FUR_TIROL_UND_VORARLBERG_ZWEIGNIEDERLASSUNG_DEUTSCHLAND_BTVADE61XXX.png
39,BUDENHEIMER_VOLKSBANK_GENODE51BUD,Budenheimer Volksbank,GENODE51BUD,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
40,COMDIRECT_COBADEHD,Comdirect,COBADEHD,730,['DE'],https://cdn.nordigen.com/ais/COMDIRECT_COBADEHD.png
41,COMMERZBANK_COBADEFF,Commerzbank,COBADEFF,390,"['DE', 'CZ', 'DE']",https://cdn.nordigen.com/ais/COMMERZBANK_COBADEFF.png
42,CONSORS_FINANZ_WKVBDEM1,Consors Finanz,WKVBDEM1,90,['DE'],https://cdn.nordigen.com/ais/CONSORS_FINANZ_WKVBDEM1.png
43,CONSORSBANK_CSDBDE71XXX,Consorsbank,CSDBDE71XXX,90,['DE'],https://cdn.nordigen.com/ais/CONSORSBANK_CSDBDE71XXX.png
44,CRONBANK_GENODE51CRO,Cronbank,GENODE51CRO,400,['DE'],https://cdn.nordigen.com/ais/CRONBANK_GENODE51CRO.png
45,CVW_PRIVATBANK_GENODEF1WHD,CVW-Privatbank,GENODEF1WHD,400,['DE'],https://cdn.nordigen.com/ais/CVW_PRIVATBANK_GENODEF1WHD.png
46,DEGUSSA_DEGUDEFF,Degussa Bank,DEGUDEFF,90,['DE'],https://cdn.nordigen.com/ais/DEGUSSA_DEGUDEFF.png
47,DETTINGER_BANK_GENODES1DBE,Dettinger Bank,GENODES1DBE,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
48,DEUTSCHE_BANK_DEUTDEFF,Deutsche Bank,DEUTDEFF,730,['DE'],https://cdn.nordigen.com/ais/DEUTSCHE_BANK_DEUTDEFF.png
49,DEUTSCHE_BUNDESBANK_MARKDEF1,Deutsche Bundesbank,MARKDEF1,90,['DE'],https://cdn.nordigen.com/ais/DEUTSCHE_BUNDESBANK_MARKDEF1.png
50,DKB_BYLADEM1,Deutsche Kreditbank AG (DKB),BYLADEM1,365,['DE'],https://cdn.nordigen.com/ais/DKB_BYLADEM1.png
51,DITHMARSCHER_VOLKS_UND_RAIFFEISENBANK_GENODEF1DVR,Dithmarscher Volks- und Raiffeisenbank,GENODEF1DVR,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
52,DKM_DARLEHNSKASSE_MUNSTER_GENODEM1DKM,DKM Darlehnskasse Münster,GENODEM1DKM,400,['DE'],https://cdn.nordigen.com/ais/DKM_DARLEHNSKASSE_MUNSTER_GENODEM1DKM.png
53,DONAU_ILLER_BANK_GENODES1EHI,Donau-Iller Bank,GENODES1EHI,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
54,DONNER_REUSCHEL_CHDBDEHHXXX,Donner Reuschel,CHDBDEHHXXX,400,['DE'],https://cdn.nordigen.com/ais/DONNER_REUSCHEL_CHDBDEHHXXX.png
55,DORTMUNDER_VOLKSBANK_GENODEM1DOR,Dortmunder Volksbank,GENODEM1DOR,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
56,EBURY_EBURDEH1,Ebury,EBURDEH1,180,['DE'],https://cdn.nordigen.com/ais/EBURY_EBPBBEB1XXX.png
57,ECHTERDINGER_BANK_GENODES1ECH,Echterdinger Bank,GENODES1ECH,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
58,ECKERNFORDER_BANK_VOLKSBANK_RAIFFEISENBANK_GENODEF1EFO,Eckernförder Bank Volksbank-Raiffeisenbank,GENODEF1EFO,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
59,EDEKABANK_HAMBURG_EDEKDEHHXXX,EDEKABANK Hamburg,EDEKDEHHXXX,400,['DE'],https://cdn.nordigen.com/ais/EDEKABANK_HAMBURG_EDEKDEHHXXX.png
60,EMSLANDISCHE_VOLKSBANK_GENODEF1MEP,Emsländische Volksbank,GENODEF1MEP,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
61,ERZGEBIRGSSPARKASSE_WELADED1STB,Erzgebirgssparkasse,WELADED1STB,360,['DE'],https://cdn.nordigen.com/ais/SPK_DACHAU_BYLADEM1DAH.png
62,ETHIKBANK_GENODEF1ETK,EthikBank,GENODEF1ETK,400,['DE'],https://cdn.nordigen.com/ais/ETHIKBANK_GENODEF1ETK.png
63,EUROCITY_BANK_DLGHDEB1XXX,Eurocity Bank,DLGHDEB1XXX,400,['DE'],https://cdn.nordigen.com/ais/EUROCITY_BANK_DLGHDEB1XXX.png
64,EIHBANK_EIHBDEHH,Europäisch-Iranische Handelsbank,EIHBDEHH,90,['DE'],https://cdn.nordigen.com/ais/EIHBANK_EIHBDEHH.png
65,EVANGELISCHE_BANK_GENODEF1EK1,Evangelische Bank,GENODEF1EK1,400,['DE'],https://cdn.nordigen.com/ais/EVANGELISCHE_BANK_GENODEF1EK1.png
66,EVENORD_BANK_KG_GENODEF1N03,Evenord-Bank,GENODEF1N03,400,['DE'],https://cdn.nordigen.com/ais/EVENORD_BANK_KG_GENODEF1N03.png
